X,Y,STOP_ID,building_area,civic,commercial,residential,industrial,SN_cat,Crosstown_cat,Express_cat,Local_cat,Flyer_cat,NightOwl_cat,HighFreq_cat,InOut_cat,Clockwise_cat,hotline_1,utshuttle_cat,Special_cat,school_count,stadium_count,medInc,count,population,mean_on,r7,r801,r10,r20,r803,r300,typology,label,pred_xgb,xgb,Differences
-97.84008531,30.20501942,3185,788702.18,0.0016242,0.005186019,0.977190083,0.000140112,0,0,0,0,0,0,1,0,0,0,0,0,22,1,88690,65.2,512,116.090246,0,0,0,0,0,0,Rest,Not Defined,103.7162972,103.7162972,0
-97.8430883,30.20587208,3186,614962.4031,0.001398332,0.005513868,0.97835065,0.000148969,0,0,0,0,0,0,1,0,0,0,0,0,22,1,90472,65.2,581,111.4512786,0,0,0,0,0,0,Rest,Not Defined,94.77331883,94.77331883,0
-97.84645226,30.20782059,3187,568290.4898,0.00044678,0,0.988667055,0.000140292,0,0,0,0,0,0,1,0,0,0,0,0,11,1,88690,65.2,611,109.952685,0,0,0,0,0,0,Rest,Not Defined,101.5938624,101.5938624,0
-97.84877623,30.20942202,3188,721772.1316,0,0,0.984064917,0.000157063,0,0,0,0,0,0,1,0,0,0,0,0,1,1,88690,65.2,635,105.9279796,0,0,0,0,0,0,Rest,Not Defined,82.46795407,82.46795407,0
-97.8469515,30.21744892,3193,240258.6369,0.008646863,0.008882731,0.960445836,0.000481956,others,0,0,0,others,0,others,0,0,0,0,0,1,1,105000,70.8,400,67.72977184,0,0,0,0,0,0,Rest,East Oak Hill,68.01786774,68.01786774,0
-97.86169348,30.22245251,3196,660961.2966,0.000503307,0.000923613,0.976349355,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,105000,65.2,448,92.60621924,0,0,0,0,0,0,Rest,Not Defined,83.16470984,83.16470984,0
-97.86446894,30.22381783,3197,700628.2901,0.001862499,0.002529454,0.971379469,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,105000,65.2,626,92.3024046,0,0,0,0,0,0,Rest,Not Defined,82.21274518,82.21274518,0
-97.86685937,30.22499656,3198,576621.7793,0.002003982,0.002721602,0.968093233,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,105000,65.2,848,86.24944498,0,0,0,0,0,0,Rest,West Oak Hill,76.03566504,76.03566504,0
-97.86716717,30.22496394,3205,579331.4372,0.001998082,0.00271359,0.968773308,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,105000,65.2,863,43.74590595,0,0,0,0,0,0,Rest,West Oak Hill,62.19604807,62.19604807,0
-97.86378796,30.22331783,3206,684064.1134,0.001897157,0.001762495,0.972622515,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,105000,65.2,555,43.84183571,0,0,0,0,0,0,Rest,Not Defined,66.6919469,66.6919469,0
-97.86205569,30.22249131,3207,655796.7838,0.000496719,0.000911524,0.975038267,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,105000,65.2,450,45.27618929,0,0,0,0,0,0,Rest,Not Defined,55.08275805,55.08275805,0
-97.85797967,30.2204746,3208,662257.6764,0.00143674,0.00021036,0.977180862,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,105000,65.2,422,47.88405357,0,0,0,0,0,0,Rest,Not Defined,70.50179162,70.50179162,0
-97.85055089,30.21334071,3212,534644.7866,0.004100009,0.000363018,0.981935504,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,88690,65,524,59.2964119,0,0,0,0,0,0,Rest,Not Defined,80.87249382,80.87249382,0
-97.84958019,30.21094912,3213,773204.5133,0.002737959,0.000289301,0.980633207,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,88690,65,593,61.16559405,0,0,0,0,0,0,Rest,Not Defined,65.71840533,65.71840533,0
-97.84845262,30.20929442,3214,653360.6223,0,0,0.98652134,0.000153617,0,0,0,0,0,0,1,0,0,0,0,0,1,1,88690,65,630,65.20745119,0,0,0,0,0,0,Rest,Not Defined,59.49882554,59.49882554,0
